lat,lon,AADT,year,route,ffc
42.329506,-71.108795,1154,,130072,7
42.328263,-71.106786,1154,,130072,7
42.32796,-71.105239,1154,,130072,7
42.327651,-71.102066,1154,,130072,7
42.411213,-71.03974,1154,,130078,7
42.218009,-71.201201,1154,,130083,7
42.351575,-71.187637,1154,,130090,7
42.413738,-71.03244,1154,,130098,7
42.307083,-71.175307,1154,,130105,7
42.307491,-71.175849,1154,,130105,7
42.242994,-71.196881,1154,,130118,7
42.244564,-71.197941,1154,,130118,7
42.430358,-71.101587,1154,,130125,7
42.42981,-71.100209,1154,,130125,7
42.429273,-71.099508,1154,,130125,7
42.446406,-70.992592,1154,,130154,7
42.446745,-70.99194,1154,,130154,7
42.37354,-71.088663,1154,,130161,7
42.37343,-71.087952,8888,2021,1477,4
42.416716,-71.082147,1154,,130166,7
42.416706,-71.080635,1154,,130166,7
42.416706,-71.078443,1154,,130166,7
42.373798,-71.197345,1154,,130168,7
42.373238,-71.196463,1154,,130168,7
42.372815,-71.19568,1154,,130168,7
42.347956,-71.15508,1154,,130177,7
42.348074,-71.15514,1154,,130177,7
42.348509,-71.154995,1154,,130177,7
42.271959,-70.952981,1154,,130192,7
42.27212,-70.953091,1154,,130192,7
42.245249,-71.166181,1154,,130235,7
42.279983,-71.138024,1154,,130246,7
42.425218,-71.132115,1154,,130247,7
42.266201,-71.151834,1154,,130251,7
42.267063,-71.152927,1154,,130251,7
42.201359,-71.021321,1154,,130252,7
42.202868,-71.021292,1154,,130252,7
42.204319,-71.021771,1154,,130252,7
42.205183,-71.021853,1154,,130252,7
42.205979,-71.021871,1154,,130252,7
42.206516,-71.021927,1154,,130252,7
42.427932,-71.021105,1154,,130262,7
42.203069,-71.022351,1154,,130276,7
42.316737,-71.062495,1154,,130277,7
42.261583,-70.974148,1154,,130278,7
42.310348,-71.086048,1154,,130291,7
42.423161,-71.168586,1154,,130348,7
42.423003,-71.168252,1154,,130348,7
42.251309,-71.029435,1154,,130350,7
42.335839,-71.199816,1154,,130356,7
42.336003,-71.199069,1154,,130356,7
42.290185,-71.184685,1154,,130357,7
42.212649,-70.986351,1154,,130369,7
42.212889,-70.983861,1154,,130369,7
42.212669,-70.981631,1154,,130369,7
42.214689,-70.980771,1154,,130369,7
42.218629,-70.980517,1154,,130369,7
42.218818,-70.979766,1154,,130369,7
42.227979,-70.973271,1154,,130371,7
42.384092,-71.01129,1154,,130374,7
42.38578,-71.007376,1154,,130374,7
42.385615,-71.006989,1154,,130374,7
42.385641,-71.006833,1154,,130374,7
42.385664,-71.006942,1154,,130374,7
42.274585,-71.067439,1154,,130379,7
42.254899,-71.036531,1154,,130385,7
42.255289,-71.036991,1154,,130385,7
42.255505,-71.037256,1154,,130385,7
42.348344,-71.192784,1154,,130393,7
42.349435,-71.192186,1154,,130393,7
42.34978,-71.191839,1154,,130393,7
42.351112,-71.190803,1154,,130393,7
42.215931,-70.968921,1154,,130400,7
42.379915,-70.972627,6228,2021,2303,5
42.375012,-71.104922,1154,,130410,7
42.447593,-71.049686,1154,,130412,7
42.393013,-71.030843,1154,,130415,7
42.391913,-71.026265,1154,,130415,7
42.349949,-71.119261,1154,,130420,7
42.339489,-71.131271,1154,,130427,7
42.419247,-71.184248,1154,,130437,7
42.323816,-71.184532,1154,,130439,7
42.267459,-71.007241,1154,,130440,7
42.30604,-71.105961,1154,,130448,7
42.306631,-71.106663,1154,,130448,7
42.257679,-71.013351,1154,,130455,7
42.251849,-71.021721,1154,,130466,7
42.370301,-71.1565,1154,,130472,7
42.373883,-71.125791,1154,,130484,7
42.37475,-71.124949,1154,,130484,7
42.375716,-71.12458,1154,,130484,7
42.332376,-71.113589,1154,,130494,7
42.333475,-71.112737,1154,,130494,7
42.323999,-71.119381,1154,,130495,7
42.397173,-71.182656,1154,,130497,7
42.275959,-71.013221,4358,2021,2986,5
42.277089,-71.012771,1154,,130498,7
42.346394,-71.073107,11280,2021,1541,4
42.346583,-71.072414,1154,,130500,7
42.346728,-71.071887,1154,,130500,7
42.346974,-71.070957,29481,2021,130,3
42.347111,-71.070464,1154,,130500,7
42.360301,-71.069691,1154,,130512,7
42.360304,-71.069297,1154,,130512,7
42.360315,-71.06871,1154,,130512,7
42.360334,-71.066914,1154,,130512,7
42.360347,-71.066391,1154,,130512,7
42.279107,-71.018775,1154,,130525,7
42.279376,-71.018977,1154,,130525,7
42.397232,-71.125802,1154,,130526,7
42.383207,-71.037276,1154,,130529,7
42.410867,-71.093844,1154,,130553,7
42.388446,-71.165472,1154,,130555,7
42.388957,-71.165211,1154,,130555,7
42.389136,-71.16513,1154,,130555,7
42.389083,-71.16533,1154,,130555,7
42.394087,-70.986554,1154,,130558,7
42.394697,-70.986198,1154,,130558,7
42.446996,-70.989915,1154,,130565,7
42.384301,-71.080907,1154,,130573,7
42.290698,-71.051271,1154,,130578,7
42.291197,-71.051502,1154,,130578,7
42.239359,-71.015031,1154,,130591,7
42.239129,-71.013991,1154,,130591,7
42.239089,-71.013521,1154,,130591,7
42.239389,-71.010891,1154,,130591,7
42.378631,-71.151774,1154,,130595,7
42.422433,-71.019845,1154,,130611,7
42.238089,-71.160161,1154,,130632,7
42.323579,-71.130801,1154,,130638,7
42.321779,-71.128811,1154,,130638,7
42.322299,-71.126891,1154,,130638,7
42.323289,-71.126631,1154,,130638,7
42.325189,-71.126501,1154,,130638,7
42.311186,-71.102141,1154,,130663,7
42.310866,-71.101188,1154,,130663,7
42.3102,-71.098749,1154,,130663,7
42.34508,-71.084354,1154,,130664,7
42.406743,-71.154242,1154,,130670,7
42.407102,-71.153944,1154,,130670,7
42.407325,-71.154045,1154,,130670,7
42.407283,-71.153782,1154,,130670,7
42.247279,-71.101351,1154,,130699,7
42.423225,-71.154653,1154,,130709,7
42.424759,-71.153427,1154,,130709,7
42.425585,-71.15307,1154,,130709,7
42.426689,-71.153107,1154,,130709,7
42.335235,-71.194263,1154,,130713,7
42.3402,-71.154324,1154,,130731,7
42.339288,-71.153347,1154,,130731,7
42.338904,-71.152588,1154,,130731,7
42.339015,-71.152329,1154,,130731,7
42.33918,-71.151588,1154,,130731,7
42.338958,-71.150268,1154,,130731,7
42.338298,-71.148091,1154,,130731,7
42.337205,-71.147265,1154,,130731,7
42.337243,-71.147275,1154,,130731,7
42.337822,-71.147418,1154,,130731,7
42.259068,-71.151624,1154,,130734,7
42.259952,-71.152762,1154,,130734,7
42.261335,-71.154454,1154,,130734,7
42.262334,-71.155611,1154,,130734,7
42.291831,-71.144097,1154,,130738,7
42.33066,-71.152794,1154,,130752,7
42.330939,-71.151281,1154,,130752,7
42.335069,-71.117871,1154,,130760,7
42.433733,-71.045203,9366,2021,1292,4
42.438259,-71.069099,1154,,130788,7
42.438246,-71.067845,1154,,130788,7
42.337313,-71.151621,1154,,130807,7
42.337504,-71.150659,1154,,130807,7
42.337674,-71.14984,5235,2021,2521,5
42.337922,-71.148668,1154,,130807,7
42.338086,-71.146752,1154,,130807,7
42.343152,-71.121717,1154,,130810,7
42.343739,-71.121171,1154,,130810,7
42.345179,-71.119801,1154,,130810,7
42.432631,-71.069001,1154,,130811,7
42.24218,-71.009808,1154,,130815,7
42.414623,-71.188004,1154,,130822,7
42.414958,-71.187222,1154,,130822,7
42.415306,-71.186459,1154,,130822,7
42.415643,-71.185692,1154,,130822,7
42.415784,-71.185406,1154,,130822,7
42.416346,-71.184181,1154,,130822,7
42.416504,-71.183801,1154,,130822,7
42.417078,-71.182549,1154,,130822,7
42.417647,-71.181287,1154,,130822,7
42.217769,-71.013681,1154,,130828,7
42.218479,-71.014791,1154,,130828,7
42.25193,-71.18563,1154,,130830,7
42.410432,-71.112013,1154,,130838,7
42.281901,-71.124313,1154,,130840,7
42.383685,-71.000404,1154,,130846,7
42.396915,-71.175928,1154,,130861,7
42.396847,-71.175673,10022,2021,1401,4
42.263917,-71.152477,1154,,130863,7
42.263908,-71.1529,1154,,130863,7
42.389856,-71.174647,1154,,130866,7
42.241434,-71.143189,1154,,130869,7
42.282516,-71.098735,1154,,130877,7
42.282327,-71.097907,1154,,130877,7
42.281596,-71.097054,1154,,130877,7
42.280612,-71.096212,1154,,130877,7
42.279477,-71.094907,1154,,130877,7
42.278574,-71.093734,1154,,130877,7
42.377208,-71.060313,1154,,130882,7
42.378063,-71.059867,12984,2021,1422,4
42.378328,-71.05968,1154,,130882,7
42.378983,-71.059353,1154,,130882,7
42.379677,-71.058957,9988,2021,1424,4
42.410373,-71.171972,1154,,130904,7
42.282795,-71.059676,1154,,130909,7
42.399121,-71.109331,1154,,130916,7
42.233849,-71.164671,1154,,130930,7
42.436292,-71.050334,1154,,130934,7
42.436868,-71.050344,1154,,130934,7
42.324636,-71.195013,1154,,130938,7
42.324593,-71.194366,1154,,130938,7
42.282709,-71.147739,1154,,130945,7
42.29628,-71.184783,1154,,130953,7
42.422336,-71.108567,1154,,130960,7
42.4221,-71.107572,4871,2017,2270,5
42.237989,-71.029111,1154,,130961,7
42.253083,-70.965247,1154,,130967,7
42.253199,-70.964671,1154,,130967,7
42.253239,-70.964111,1154,,130967,7
42.253289,-70.963441,1154,,130967,7
42.253549,-70.962621,1154,,130967,7
42.382666,-71.120632,1154,,130979,7
42.383793,-71.121561,1154,,130979,7
42.409479,-71.083498,1154,,130993,7
42.409215,-71.082183,1154,,130993,7
42.409016,-71.081176,1154,,130993,7
42.408816,-71.080148,16403,2017,1275,4
42.377796,-71.067242,1154,,130995,7
42.378365,-71.066223,1154,,130995,7
42.378748,-71.065504,1154,,130995,7
42.378895,-71.065252,1154,,130995,7
42.379124,-71.065087,1154,,130995,7
42.287302,-71.075191,1154,,131000,7
42.391995,-71.180509,1154,,131002,7
42.439596,-71.125274,1154,,131023,7
42.271135,-71.149932,1154,,131030,7
42.262401,-71.034012,1154,,131034,7
42.262889,-71.03497,1154,,131034,7
42.378523,-71.064477,1154,,131037,7
42.258586,-71.129308,1154,,131048,7
42.258662,-71.12978,1154,,131048,7
42.25983,-71.130906,1154,,131048,7
42.332069,-71.129841,1154,,131050,7
42.331248,-71.05595,1154,,131052,7
42.440261,-71.030441,1154,,131061,7
42.440384,-71.030296,1154,,131061,7
42.2734,-71.075318,1154,,131078,7
42.273601,-71.073996,1154,,131078,7
42.273814,-71.072688,1154,,131078,7
42.273954,-71.071859,1154,,131078,7
42.274018,-71.071149,1154,,131078,7
42.378643,-71.039212,27288,2021,348,3
42.379112,-71.037934,6349,2021,2313,5
42.379523,-71.036799,1154,,131082,7
42.380543,-71.034222,1154,,131082,7
42.316025,-71.110098,1154,,131083,7
42.360599,-71.104624,16364,2021,321,3
42.38376,-71.187345,1154,,131090,7
42.314424,-71.069685,1154,,131099,7
42.243414,-71.133157,1154,,131102,7
42.243157,-71.132201,10415,2021,1636,4
42.321477,-71.081323,1154,,131105,7
42.32013,-71.078427,1154,,131105,7
42.240709,-70.962331,1154,,131108,7
42.240699,-70.961251,1154,,131108,7
42.242629,-70.960311,1154,,131108,7
42.284837,-71.08668,1154,,131109,7
42.251287,-71.113034,1154,,131114,7
42.277575,-71.106888,1154,,131119,7
42.250849,-71.099531,1154,,131124,7
42.222511,-71.165092,1154,,131140,7
42.223459,-71.163911,1154,,131140,7
42.224499,-71.162611,1154,,131140,7
42.404475,-71.136139,1154,,131145,7
42.381094,-71.026389,1154,,131159,7
42.381331,-71.026548,11215,2021,1432,4
42.395261,-71.176698,1154,,131169,7
42.395652,-71.17653,1154,,131169,7
42.395704,-71.176418,1154,,131169,7
42.392437,-71.179805,1154,,131177,7
42.261469,-70.987431,1154,,131191,7
42.261459,-70.986841,1154,,131191,7
42.261693,-70.984881,1154,,131191,7
42.261809,-70.988391,1154,,131191,7
42.265997,-71.114812,1154,,131198,7
42.410913,-71.082716,1154,,131203,7
42.410484,-71.080541,1154,,131203,7
42.410055,-71.078419,1154,,131203,7
42.357336,-71.177907,1154,,131207,7
42.40828,-71.158822,1154,,131220,7
42.408815,-71.158161,1154,,131220,7
42.409256,-71.157721,1154,,131220,7
42.325393,-71.102388,1154,,131222,7
42.374156,-70.977976,1154,,131230,7
42.366573,-71.186906,1154,,131266,7
42.367402,-71.185948,1154,,131266,7
42.434918,-71.073586,1154,,131268,7
42.435393,-71.073229,1154,,131268,7
42.435673,-71.073004,1154,,131268,7
42.43597,-71.072791,1154,,131268,7
42.436693,-71.07282,1154,,131268,7
42.436863,-71.072827,1154,,131268,7
42.437139,-71.07284,1154,,131268,7
42.437473,-71.072856,1154,,131268,7
42.437912,-71.072866,1154,,131268,7
42.438375,-71.072853,1154,,131268,7
42.438618,-71.072829,1154,,131268,7
42.222379,-71.175091,1154,,131280,7
42.224997,-71.176798,1154,,131280,7
42.438088,-71.158499,1154,,131281,7
42.438379,-71.157176,1154,,131281,7
42.438877,-71.153386,1154,,131281,7
42.34632,-71.148799,1154,,131291,7
42.406645,-71.107029,1154,,131297,7
42.407076,-71.105082,1154,,131297,7
42.407466,-71.103237,20483,2024,38,4
42.266849,-71.183351,1154,,131298,7
42.220769,-71.159101,1154,,131303,7
42.221759,-71.157931,1154,,131303,7
42.222059,-71.157391,1154,,131303,7
42.318179,-71.172171,1154,,131331,7
42.366789,-71.034948,10926,2021,1429,4
42.351522,-71.085302,1154,,131351,7
42.24166,-71.138695,1154,,131365,7
42.242237,-71.138257,1154,,131365,7
42.242999,-71.137626,1154,,131365,7
42.401782,-71.126504,9363,2021,1449,4
42.422543,-71.12239,1154,,131400,7
42.423506,-71.121309,1154,,131400,7
42.246145,-71.114623,1154,,131401,7
42.246974,-71.113195,1154,,131401,7
42.247592,-71.112087,1154,,131401,7
42.247865,-71.111628,1154,,131401,7
42.248142,-71.111151,1154,,131401,7
42.24869,-71.110257,1154,,131401,7
42.248966,-71.109808,1154,,131401,7
42.319891,-71.055832,1154,,131403,7
42.342569,-71.109731,1154,,131404,7
42.342579,-71.109481,1154,,131404,7
42.414926,-71.0382,1154,,131405,7
42.415841,-71.039563,1154,,131405,7
42.358433,-71.198008,1154,,131426,7
42.358671,-71.197609,1154,,131426,7
42.358984,-71.197133,1154,,131426,7
42.359295,-71.196662,1154,,131426,7
42.359562,-71.195888,1154,,131426,7
42.353258,-71.17654,1154,,131429,7
42.352458,-71.174488,1154,,131429,7
42.38326,-71.070288,1154,,131437,7
42.413614,-71.122383,1154,,131446,7
42.415251,-71.124571,1154,,131446,7
42.41611,-71.029558,1154,,131449,7
42.307867,-71.110938,1154,,131450,7
42.366296,-71.159922,1154,,131455,7
42.367458,-71.159774,1154,,131455,7
42.369702,-71.1593,1154,,131455,7
42.310793,-71.058929,1154,,131456,7
42.310596,-71.058302,1154,,131456,7
42.231358,-70.96588,1154,,131461,7
42.231919,-70.966311,1154,,131461,7
42.230705,-70.965645,1154,,131461A,7
42.335439,-71.116791,1154,,131462,7
42.335699,-71.116731,1154,,131462,7
42.336159,-71.116391,1154,,131462,7
42.336659,-71.116171,1154,,131462,7
42.338066,-71.115699,1154,,131462,7
42.369567,-71.161871,1154,,131463,7
42.38734,-71.007392,1154,,131470,7
42.387497,-71.006926,1154,,131470,7
42.284758,-71.161218,1154,,131479,7
42.285037,-71.161682,1154,,131479,7
42.287207,-71.163963,1154,,131479,7
42.279384,-71.087733,1154,,131482,7
42.280442,-71.08668,1154,,131482,7
42.245339,-71.031945,1154,,131508,7
42.246262,-71.034668,1154,,131508,7
42.247138,-71.034231,1154,,131508,7
42.247697,-71.033661,14383,2021,1650,4
42.434956,-71.037414,1154,,131528,7
42.434512,-71.035256,1154,,131528,7
42.405131,-71.138285,1154,,131531,7
42.367068,-71.03884,1154,,131532,7
42.367416,-71.038573,1154,,131532,7
42.367769,-71.038283,1154,,131532,7
42.368119,-71.038,10926,2021,1429,4
42.368724,-71.037495,1154,,131532,7
42.369336,-71.037024,11066,2021,1428,4
42.37056,-71.035544,1154,,131532,7
42.371941,-71.033924,5672,2022,1427,4
42.384609,-71.141413,1154,,131534,7
42.384376,-71.141151,1154,,131534,7
42.384238,-71.140789,1154,,131534,7
42.383957,-71.140012,1154,,131534,7
42.383681,-71.139135,1154,,131534,7
42.383457,-71.137773,1154,,131534,7
42.383365,-71.137309,1154,,131534,7
42.382892,-71.136181,1154,,131534,7
42.382532,-71.135551,5379,2021,2495,5
42.381844,-71.134846,1154,,131534,7
42.42932,-71.05822,1154,,131550,7
42.429812,-71.058607,1154,,131550,7
42.351554,-71.057103,1154,,131554,7
42.351238,-71.056162,41782,2016,381,3
42.292001,-71.148348,1154,,131556,7
42.292814,-71.146875,1154,,131556,7
42.294996,-71.14627,1154,,131556,7
42.295975,-71.145926,1154,,131556,7
42.294682,-71.013815,1154,,131560,7
42.294829,-71.012151,1154,,131560,7
42.29501,-71.009094,1154,,131560,7
42.272116,-71.176374,1154,,131597,7
42.26246,-71.165086,1154,,131602,7
42.265052,-71.164731,1154,,131602,7
42.376936,-71.156017,1154,,131624,7
42.378181,-71.155405,1154,,131624,7
42.43835,-71.040296,1154,,131625,7
42.391923,-71.153584,1154,,131632,7
42.231679,-71.004461,1154,,131635,7
42.232209,-71.003201,1154,,131635,7
42.278654,-71.131898,1154,,131639,7
42.298036,-71.074716,1154,,131642,7
42.298793,-71.075142,1154,,131642,7
42.262099,-71.041921,1154,,131649,7
42.262489,-71.040921,1154,,131649,7
42.262919,-71.040631,1154,,131649,7
42.263419,-71.040181,1154,,131649,7
42.263889,-71.039761,1154,,131649,7
42.347314,-71.156991,1154,,131660,7
42.347218,-71.156658,1154,,131660,7
42.347147,-71.156372,1154,,131660,7
42.346858,-71.15513,1154,,131660,7
42.260819,-70.997141,1154,,131664,7
42.261049,-70.996771,1154,,131664,7
42.261347,-70.996257,1154,,131664,7
42.261383,-70.996196,1154,,131664,7
42.261739,-70.995451,1154,,131664,7
42.38501,-71.108786,1154,,131670,7
42.384912,-71.108461,1154,,131670,7
42.384521,-71.107401,1154,,131670,7
42.384161,-71.106387,4252,2021,2388,5
42.420127,-71.132656,1154,,131672,7
42.419727,-71.132141,1154,,131672,7
42.419151,-71.131301,1154,,131672,7
42.41902,-71.131103,1154,,131672,7
42.418872,-71.13088,1154,,131672,7
42.418552,-71.13045,1154,,131672,7
42.418465,-71.130269,1154,,131672,7
42.416098,-71.164038,1154,,131692,7
42.4165,-71.163857,1154,,131692,7
42.288752,-71.159854,1154,,131697,7
42.288459,-71.159451,1154,,131697,7
42.300179,-71.143551,1154,,131702,7
42.301399,-71.143321,1154,,131702,7
42.301969,-71.142901,1154,,131702,7
42.302449,-71.142491,1154,,131702,7
42.308023,-71.057661,1154,,131730,7
42.253369,-71.033101,1154,,131749,7
42.255539,-71.031201,18112,2020,114,3
42.436641,-71.129423,1154,,131752,7
42.43823,-71.12956,1154,,131752,7
42.44424,-71.142497,1154,,131759,7
42.434298,-71.051928,1154,,131763,7
42.435165,-71.052292,1154,,131763,7
42.259089,-71.012831,1154,,131767,7
42.319197,-71.06608,1154,,131768,7
42.202799,-71.054731,1154,,131776,7
42.203969,-71.055021,1154,,131776,7
42.220719,-71.181181,1154,,131782,7
42.354107,-71.169286,1154,,131786,7
42.353472,-71.165876,1154,,131786,7
42.353324,-71.165196,1154,,131786,7
42.337881,-71.067958,1154,,131791,7
42.338553,-71.068757,1154,,131791,7
42.339335,-71.069696,11144,2021,1602,4
42.363258,-71.113375,1154,,131800,7
42.405993,-71.144087,1154,,131804,7
42.407457,-71.145985,1154,,131804,7
42.438808,-71.055377,1154,,131807,7
42.438485,-71.054445,1154,,131807,7
42.438213,-71.05297,1154,,131807,7
42.437718,-71.052084,1154,,131807,7
42.437446,-71.051492,1154,,131807,7
42.437237,-71.05101,1154,,131807,7
42.437262,-71.049005,1154,,131807,7
42.437465,-71.047607,1154,,131807,7
42.256589,-71.047391,1154,,131809,7
42.384561,-70.977528,1154,,131813,7
42.384396,-70.976871,1154,,131813,7
42.384322,-70.976577,1154,,131813,7
42.384311,-70.976533,1154,,131813,7
42.384267,-70.976355,1154,,131813,7
42.383992,-70.97518,1154,,131813,7
42.383877,-70.974688,1154,,131813,7
42.383636,-70.973522,1154,,131813,7
42.361189,-71.1898,1154,,131827,7
42.367454,-71.103392,1154,,131829,7
42.245629,-71.186421,1154,,131834,7
42.383136,-71.092307,1154,,131864,7
42.261411,-71.158915,1154,,131869,7
42.261088,-71.158435,1154,,131869,7
42.21839,-70.951932,1154,,131885,7
42.224124,-70.975912,1154,,131900,7
42.224339,-70.974941,4187,2021,2961,5
42.369601,-71.088722,1154,,131901,7
42.369909,-71.088628,1154,,131901,7
42.411089,-71.175059,1154,,131915,7
42.411609,-71.17474,1154,,131915,7
42.412656,-71.173726,1154,,131915,7
42.413723,-71.172524,1154,,131915,7
42.415367,-71.170593,1154,,131915,7
42.416352,-71.169373,1154,,131915,7
42.283514,-71.086641,1154,,131967,7
42.284481,-71.087207,1154,,131967,7
42.285074,-71.021527,1154,,131975,7
42.343269,-71.110051,1154,,131979,7
